product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
372645c7439f9661fbbacfd129aa92ec,cama_mesa_banho,60,236,1,1500,34,7,32
8f83335d6508c667813ff14dc437bc81,perfumaria,33,340,1,563,20,12,14
3c6c586873c519088ed25e7e28362bad,automotivo,60,232,2,450,25,25,25
3907f392eb7a6ba1d75fb55b28f7a27e,brinquedos,59,763,5,1083,48,20,47
aecdd1c18af2379312e946f33280fe25,informatica_acessorios,47,207,1,100,16,8,12
0cb8c29f963ae2069fcc3afe95fd93c1,brinquedos,22,499,1,5031,60,43,29
c785fffd281ac9afffc38c8015455fd8,cama_mesa_banho,51,352,2,600,60,10,50
6bd4c564d1f96b0db5d02d376b4daed6,utilidades_domesticas,59,435,5,5350,36,22,36
af0d0d1521e30e05b1cfc77192c685b6,relogios_presentes,42,596,5,100,16,17,12
31b8e7c2a22f3dba5183cc110bdd72f7,eletronicos,52,602,1,281,17,9,13
568e52d4c670b4d5130bae2dbf211c40,automotivo,53,524,1,1675,63,9,63
3a56b62f46a9b0557e724950daa575c4,moveis_decoracao,60,864,1,150,22,22,22
bd6e6fce9ada76ea2db0f1912e8e478f,cama_mesa_banho,49,381,1,850,25,18,40
af51d485dc5255ba2e18b21b550156e6,malas_acessorios,57,674,1,22350,32,74,53
fd16d6944e49931ace2c99037c4d8868,informatica_acessorios,60,893,2,750,50,6,28
0563d4cc419141eab2e5b438046e844e,ferramentas_jardim,41,1903,1,5650,17,38,32
ae89da88eb55261881375b12d5cdcda4,automotivo,55,2026,1,3375,103,23,27
52c80cedd4e90108bf4fa6a206ef6b03,ferramentas_jardim,33,2188,2,7650,20,20,20
ffb2a783fe9381154e13bb3457651996,moveis_decoracao,57,392,1,5300,64,40,50
815ab08327dd05cc75b2b67311f83239,brinquedos,45,698,3,450,20,12,17
3fca280b9c1738d8d7996c7373d3ecee,construcao_ferramentas_construcao,55,501,4,600,30,12,20
a6dc9ab5ad94c307903acdc50a106a5c,climatizacao,56,817,5,2800,30,10,30
c784aabc6d8366b8fd85eaf9631cf96f,utilidades_domesticas,59,920,4,200,22,7,15
a9ae3095ce9466944a7427933de5f784,papelaria,46,664,3,800,48,7,38
2ea654ee9e83b7622ce3ac79ce772970,artes,57,851,1,1500,65,6,48
3e4176d545618ed02f382a3057de32b4,malas_acessorios,35,468,1,1200,40,22,30
5b3242867b3c1f86ebe790699c88b901,malas_acessorios,55,197,2,450,16,2,11
c6ab810300ecce0784a66d36fcb5560f,moveis_escritorio,37,851,1,6550,23,19,29
a4e0070054ddd4bf93795b80668c6ea5,relogios_presentes,46,464,8,250,31,4,15
f819f0c84a64f02d3a5606ca95edd272,relogios_presentes,59,452,1,710,19,13,14
d7423500e1911ba5972c229b2fb974ca,consoles_games,25,2247,1,175,20,2,15
e3d56b75987accb32f776ba6c710913e,moveis_decoracao,24,268,1,1050,22,22,24
804276969fd6adfcfb9c9dcbce2fe8ec,esporte_lazer,45,982,1,4900,36,31,31
d44b26fcb399a78808dc8643d991ec14,beleza_saude,30,550,1,125,16,12,13
85d4c1a46f08f730de651ea6f6645313,papelaria,50,113,3,500,20,30,20
40057bb8798f91bc5835fe774b8b4c36,utilidades_domesticas,49,707,2,800,25,8,15
6d2fde7d12bb6ff367dbda120ba8828e,informatica_acessorios,60,704,1,200,39,9,11
5739177f0e1a8c060da43932f5a447a8,alimentos,38,379,4,525,27,13,35
c354b34e5d5b2dea6889ae714861e8f1,fashion_roupa_masculina,63,509,3,500,36,6,27
7bb567b3d3e446fd872e217d27d8682d,informatica_acessorios,58,562,1,500,20,20,20
4279d87e5f7172daa2836d7122d10829,cool_stuff,36,1101,3,13800,50,20,40
1f0f0d2254362b05c2248e033053825a,moveis_decoracao,43,862,1,600,20,10,20
a4aa7c1427c31344e5f7cc3d839fe562,pet_shop,52,625,8,2200,50,20,40
4fce0eab61e01d521044c8b071cdfead,esporte_lazer,56,595,1,260,21,16,20
dbc624bf17ad3fdf6f8e5737ad9bf1cc,beleza_saude,57,1866,1,250,18,12,15
560ed840b584c6aef5c8959366dfd41e,bebes,60,868,2,12750,38,47,44
2e0ce433616916840a405d0853407af8,informatica_acessorios,48,407,1,100,24,14,11
2b0233a7e7ded4751e8e3812f9a4553e,informatica_acessorios,46,391,1,1925,37,11,27
c80525a7dab2df6000ca88a2e7197323,beleza_saude,56,587,2,275,18,11,13
985c412b0ac92ed9d8a76bbeab6d44eb,moveis_decoracao,40,370,3,1800,34,6,28
7ace8e994998f636a12d3cdc71c6b942,informatica_acessorios,39,290,1,117,23,14,14
f5f0e64686adaf487590fbb8a75a1d2c,esporte_lazer,51,929,1,2200,22,22,22
44fded21627553d1886d459384bbce06,eletronicos,56,280,1,150,25,7,16
a9f480bfc49f0b85e8394e1cdf685b4e,brinquedos,33,69,4,5700,39,30,29
7ad1818fa5f8a28faf8844aec3b3f540,climatizacao,48,263,1,20650,53,44,14
5f61715df376d28bae7088fde14894e9,cama_mesa_banho,56,574,4,6050,50,18,40
bc596794d92f7b9959fe0e7430354b52,bebes,29,288,6,2000,35,10,50
3a7494d56b0e60a130d628caffc99d3f,automotivo,60,1326,3,400,17,21,11
ec7b2b334516bb56c78c6c26dc1136d9,cama_mesa_banho,59,420,2,2125,38,9,31
57d2fa6882b789ad55e86074398826c4,perfumaria,57,514,2,1500,20,20,20
7932fcce65e2aee84d6feb4a288f9cb9,fashion_underwear_e_moda_praia,60,981,1,200,16,2,11
5237739bb5fee495dbd337755a138660,relogios_presentes,39,600,3,645,19,16,18
ece54c93627dcd4a6352b330d5052678,esporte_lazer,55,1381,4,1050,40,20,20
ecf9484703bdfb9cfcc1ac9c2084b567,utilidades_domesticas,57,270,5,11400,45,19,45
cb0c5efccd7813081ac13792fcaeb07a,construcao_ferramentas_construcao,28,123,2,6050,54,18,35
7d0b7e7fe3e96e047cacafa33a808bd7,cama_mesa_banho,49,120,1,750,34,18,44
3c863457e83bc6cbf703702c610c5d3a,cool_stuff,33,893,1,1000,40,40,30
96b4ceeea5f4e3997ac6543f49a4f138,perfumaria,56,416,1,950,20,10,20
03aad9707028422f38b0563410912177,cama_mesa_banho,49,591,1,1500,38,11,30
0cb4e1aa97c8535093fc677376536b4c,pet_shop,58,632,3,700,55,7,39
d839c79a48d4a34a404b96085446aaa7,brinquedos,31,398,2,1000,23,31,27
47cd48073d67f91f09cb5ef9496c920b,cama_mesa_banho,52,248,1,2584,68,17,49
48633254f8b7b802b1ca8c4f4dcf3e33,artes,53,638,10,200,25,5,33
543fd1c1fba9cfa6e424473dd4d830f0,beleza_saude,59,1278,1,550,27,10,22
09481a6dfe9eb590dc8b265b54dc4c97,informatica_acessorios,60,240,1,2533,33,30,23
8d7824fad74013f01b11d646e9b94729,esporte_lazer,52,458,1,1950,20,35,15
20415eb4f2c37838abe474b4d601da86,utilidades_domesticas,51,101,5,7000,45,19,45
641a45900528e8324c4848dda4e0a3fa,utilidades_domesticas,55,303,1,250,30,30,30
4efd35570dbaaa27e216bd8bf3ed4cf3,moveis_escritorio,26,1148,1,15925,44,57,27
652683d85a89f3b134e44989a601bc58,livros_tecnicos,30,246,1,1100,28,3,21
36c2fb4fa746273709c373f6d6ec6796,cama_mesa_banho,55,1714,1,6038,68,17,47
eb9a3adbcce4a03f2ea0394ec01a58ad,instrumentos_musicais,34,188,1,50,16,7,11
f34707f5f83dbd799b36e79242802784,telefonia,53,463,2,150,17,8,14
c5d12f312c344b2c60aad2155a3e6890,pet_shop,59,468,3,1750,31,16,26
2f70195374f6c3d3c6542edf5bd17c8c,relogios_presentes,59,179,3,250,16,2,11
b5e2d4b3fa2f9ecad4c1df951afcc8ce,esporte_lazer,51,2251,5,300,16,11,11
14d6a43dc8ec3b5e86ef500845374ebd,beleza_saude,52,1592,1,2400,18,30,18
70120d2f9b9193aa0030342072d8adec,telefonia,40,622,2,263,19,10,15
9842dfe3247b396ef1cdff1e0d02216f,casa_construcao,55,918,6,1050,16,20,16
7c898e0b8ea203dd94ba846627fc34d1,moveis_escritorio,33,1207,1,12650,54,54,18
2a8181f10547f2766c59997bbf9af643,fashion_bolsas_e_acessorios,25,591,6,125,18,11,13
9fc98e39f04be8e382d8aa5e259f5489,cama_mesa_banho,29,200,1,600,40,5,30
f99c1a9777ae7b608359a17bf3436d90,moveis_decoracao,59,382,1,450,20,2,15
878699846fa5ea02a5b41e59f7c4439d,moveis_decoracao,49,960,4,2800,38,20,38
06b6d4805b3659e45575c03e57cef6fb,fashion_bolsas_e_acessorios,29,204,1,100,21,9,14
562970ce0462981e1699d50878a10450,utilidades_domesticas,57,1348,9,375,28,11,15
f1b8b583029e70fcff9db190d83b3460,fashion_bolsas_e_acessorios,29,178,7,700,17,4,13
6f3b5b605d91b7439c5e3f5a8dffeea7,relogios_presentes,35,640,1,335,17,11,16
e9b3cf27d68caa64832c4a7c460abcb9,market_place,43,1373,3,1200,40,10,30
133f594a246e5c52489304a4b5a39830,dvds_blu_ray,48,354,1,200,20,2,15
25c38557cf793876c5abdd5931f922db,bebes,58,1447,5,15800,38,62,57
77d9c106d2e0bc6122c9f7b991f795b4,relogios_presentes,60,527,1,290,18,9,13
58816ce2ec224ea03aff8abe045f8407,alimentos,60,730,5,1050,23,15,21
2c6bcc88c0f2f55d3c085cb9fa67b4cf,informatica_acessorios,41,224,1,615,19,10,17
786248c98cab9ad5cccdb751909da1af,papelaria,60,339,4,200,16,10,16
8b91b9d3fea3a20b5ab4ffa874fdb062,instrumentos_musicais,51,846,4,7600,30,30,30
a1250bbcaa645885c9165eab1573b5c6,fashion_bolsas_e_acessorios,59,179,6,200,16,2,20
526e24e5c44ede53f4d3a7c10cf8bddb,moveis_decoracao,54,752,1,300,20,15,15
14555ba663de8689feacf1d0819cc3b3,esporte_lazer,42,660,1,2150,41,10,35
2acce4db469045e8f9a863028abce19d,telefonia,52,434,1,50,19,4,20
2efe8f5e5c3b7327473c75cf2f11bb02,perfumaria,54,209,1,350,30,10,30
4cafc445fc7535c3b41b8978c0ce68dc,industria_comercio_e_negocios,36,1109,1,5550,36,51,18
19ae992992da3f4401e014758f5d58dd,beleza_saude,38,1475,1,400,17,17,15
349ce46a0e2e20054aa9d80c48af8816,construcao_ferramentas_iluminacao,41,971,1,1300,16,19,16
74308f15a8dd46e8e66e8801b76625b0,informatica_acessorios,40,499,1,200,18,9,16
ee406bf28024d97771c4b1e8b7e8e219,cool_stuff,54,629,1,1050,36,24,22
629e019a6f298a83aeecc7877964f935,automotivo,57,1166,5,1750,30,30,30
697b581688dd771021a47554cbff8f94,automotivo,58,763,1,7200,64,9,64
a77aadc991c8f31b9b553fcbb8975ab8,beleza_saude,47,342,1,2500,27,10,19
3429d7e4892a2df967fae671f4c98deb,beleza_saude,53,1125,3,5700,34,29,34
bfc0d01be79d9038c7720f983bf954e0,relogios_presentes,59,2852,2,950,40,20,12
8470bac0f1a7439fe183013eab283534,cama_mesa_banho,63,511,1,5050,45,15,35
9b8bc17a236d09185c2101d0a02f8487,cool_stuff,63,1406,6,1250,31,16,23
5562c7c7b08835a354f9c65cd4f1d9c3,beleza_saude,60,919,1,100,22,3,15
dca8cbb1c9d8a2db0fbc0c36b8d1a7bc,audio,42,671,5,200,16,2,11
dcebc51f6a02993ffaa4167c339a3d79,beleza_saude,42,856,1,650,16,15,13
f555f8c0d7d8e7a84284ef3cc3d6b84e,esporte_lazer,53,1275,2,200,19,5,13
57e1815b050566a793e010162f765cdb,beleza_saude,52,173,2,100,20,15,15
b4b41230d7134dd767bc903a9c773f18,moveis_decoracao,24,292,7,10700,100,55,16
e4ca5b20cfe1a020e15e36fe14e880ee,eletronicos,46,331,1,125,20,13,18
11b87559bbd51bf8e14c5937b9646344,moveis_decoracao,52,421,2,24100,47,11,25
b9ca577f48894c59a9677f895f9a44bc,livros_interesse_geral,54,582,5,1350,36,26,16
c19d5ba108c34b8255cf9a524da92bc4,informatica_acessorios,40,413,5,150,16,16,20
2e16e3a2053bf969c7805b59f2693d29,beleza_saude,50,1038,1,180,18,9,16
b59b5899ecf4bcc294a72fdd48adaa94,telefonia,55,419,3,225,17,6,13
b2572a992f6ea1d1a7eb518d54e64620,moveis_decoracao,26,669,4,3600,26,24,50
7d33844ffd50c5fb265a1e0ba03d9470,consoles_games,23,464,2,150,24,5,24
64464a1e471ff30f71b31bad5d656f83,cama_mesa_banho,29,451,1,200,20,12,20
88bd8458fdc2ceec3e71ef1d867a7b45,telefonia,42,260,1,175,18,4,16
89321f94e35fc6d7903d36f74e351d40,alimentos,59,982,1,150,17,13,13
15d44826d5399e2de342314886ff0e05,esporte_lazer,52,822,1,2400,21,21,21
7185389e32acf9c5c5f61e6a23c0ab3a,cama_mesa_banho,49,1077,1,4500,26,26,36
900a1000340c354f62ee5f07f3a080ac,ferramentas_jardim,51,860,2,1300,30,30,30
75c06ee06b201f9b6301d2b5e72993f8,perfumaria,54,939,1,50,16,5,11
dbc7aaf61b2639b1f282509ff1349bec,eletrodomesticos,52,220,3,300,27,15,17
933f4f76eae38d2a97ecfb7c6355f0bc,beleza_saude,58,998,3,633,32,17,16
c400ab88cf8df22f426e5f205bd0a755,utilidades_domesticas,63,1459,4,2000,16,16,16
25f86162fee18735fffdb762dcb10d7c,cama_mesa_banho,58,2400,2,10800,54,27,36
ad2037645597db38527fe3afbe226af2,bebidas,48,886,2,850,22,17,17
dfb1a850d59b126de9fa01dcde19b43d,brinquedos,49,949,3,600,20,25,25
6421588f55f75de28cb3357e07723d14,cama_mesa_banho,59,641,3,1050,16,10,16
06bf70b6e1d67d96308235ef350edc61,brinquedos,48,284,2,950,105,10,11
943c812216923e4244e83099e0c62a08,beleza_saude,59,1912,4,1000,16,27,25
89b121bee266dcd25688a1ba72eefb61,informatica_acessorios,54,1169,1,150,16,16,16
6e77b89d36e50217e6793780a8ce5c82,telefonia,60,777,6,300,17,4,12
5b8a5a9417210b1b84b67b9a7aefb935,informatica_acessorios,58,509,1,117,21,12,13
f05360c6dc6802b210e182b40509fd15,esporte_lazer,42,345,1,283,18,16,16
2f178dc91b792930e1ff40a77a123506,telefonia,55,588,2,369,15,13,13
4a25d757ff72fad7534f478c90be77e6,telefonia,59,751,6,275,18,4,12
d1a7965ac8d6ae62c9c1984434227cb6,informatica_acessorios,45,663,2,1100,30,30,20
6ff1fc9209c7854704a4f75c9fac41b4,agro_industria_e_comercio,59,489,2,233,16,5,13
31f2e4933e944d9fec681a639581accf,utilidades_domesticas,34,678,2,1720,30,19,13
0eae0d3fd2fe4e667213525cd676c1fe,beleza_saude,38,157,3,150,16,6,11
4439198baadf8e8dcb009f990091179e,brinquedos,37,1266,1,1100,24,42,11
2350c74f45b4009cbdab3fa73396c222,eletrodomesticos,56,575,1,1650,50,2,37
f9a1a72d4069bf9570e29b9c620bef07,,,,,700,17,10,16
3f14d740544f37ece8a9e7bc8349797e,informatica_acessorios,44,655,1,321,19,14,13
e91ff7c20ffce75705b28b2a7e7586f1,beleza_saude,38,2142,2,2300,36,18,27
c4e5ffa25998bab21ddca0d28448435f,informatica_acessorios,49,638,1,1075,25,10,25
b7545fcb6846edbe119f90a80889b31d,cama_mesa_banho,55,284,1,5550,45,15,35
5ec1f2abfcd415baea5b1729d4cc5f83,automotivo,55,1034,3,3550,21,16,16
ec5b3c8bb77ad22278f6e9d719a83de3,casa_conforto_2,46,348,1,700,65,18,28
b03e4fe0eee3e4b3cfa75f8f66507e22,casa_conforto,58,217,3,6700,50,20,40
14d171d5043b1b2e14498f580e6225eb,cama_mesa_banho,52,330,1,600,16,10,16
b4fc7e84dcaf2fcf3edb234e30362929,esporte_lazer,55,3876,1,1300,22,27,22
93ad397044e27dfead96813e2f895acd,relogios_presentes,48,445,3,400,16,10,17
6463e442310f2f4f321c83a32d8c662b,beleza_saude,42,920,1,350,19,10,15
b10eba910a974df70b8a12d0665cdb9e,cama_mesa_banho,46,246,1,550,51,4,41
da7da0c2d3f2dbb32bee4ad3cf467fc6,ferramentas_jardim,57,267,2,100,17,7,12
195d8e91830247a20eee5eb4c4236294,cool_stuff,32,1313,3,1000,27,22,39
246d85d18978e56d249ebaf657bb44bc,cool_stuff,33,677,1,1650,42,25,15
ecbe1ef7e2903ff8b1d704ba78fa264d,esporte_lazer,47,920,1,902,19,21,16
6c706bd66d6df5b9eaa716699943efd0,moveis_decoracao,55,1908,2,1100,69,11,11
17fe46c4cd7376a1a75f47e2fa4d5c89,cama_mesa_banho,54,233,1,5288,51,27,51
9613dd0d7c6c50922dbbda403223381c,utilidades_domesticas,48,535,2,1200,25,25,25
9ad75bd7267e5c724cb42c71ac56ca72,cama_mesa_banho,60,259,1,1225,35,15,38
3f9051ef3d646215621400c6a9b50e01,beleza_saude,56,1148,1,2000,30,12,16
11250b0d4b709fee92441c5f34122aed,agro_industria_e_comercio,28,388,2,3000,30,30,20
f20d17c5697e45b09853253384f0c583,utilidades_domesticas,60,291,3,700,25,5,19
0c9ff9d8ed9b9bdd825487b3a66e05f5,automotivo,55,620,1,7225,61,13,61
6eda94acf0ad08a1bb12f10aef74767d,eletroportateis,47,636,1,1625,17,39,18
a020875cf9c4c5bfe783c703db493afe,automotivo,55,701,1,50,32,2,24
193cea27ec2ebc61c91cf7dd70420fad,cama_mesa_banho,52,289,1,4400,43,15,39
e5841e5f87a255ec40d170b4177d03ce,relogios_presentes,49,534,1,3711,17,12,15
ba16581014183c8415da15145f3d4c24,moveis_decoracao,45,1563,3,9050,95,45,20
f908d3bf313a1308bfb2a46ea2685347,brinquedos,21,587,2,100,20,20,20
978ea005bbc57d3f9ee16f21056f7f63,cama_mesa_banho,50,259,1,1400,52,15,37
58727e154e8e85d84052cd22b0136c84,esporte_lazer,39,190,1,1175,31,22,19
cc971e0365873137b8bef2ebad633e6f,cool_stuff,54,1001,1,2400,42,25,15
2d2600c283c0c1af0528fd84c14a2c28,bebes,32,467,2,4117,60,15,49
8b981f23717c781b041257c7be1564de,artigos_de_natal,54,1668,3,7950,46,7,46
2948658cb6abc82847412be7201bfc4c,beleza_saude,59,1030,5,3500,36,25,21
0640a217fe729c5b8f61fd475f1fc22c,telefonia,60,786,5,350,17,4,12
063d96e7b9190a8da0b8920906578383,moveis_decoracao,30,592,2,18800,52,36,60
2f26beac326b9a10741b8c59f00a59ab,bebes,34,798,1,11767,102,48,12
3b42242085259cb66b6e577ae5173c76,cama_mesa_banho,33,1061,1,1600,26,21,23
7c1e2b3fa0233e46fb3bcdcb9919a72f,papelaria,24,853,4,3150,53,4,43
ce9b5e2f3503d1142f9c9866db452633,utilidades_domesticas,53,335,5,1800,30,50,30
98a20ac6ef3939598c38b1eb54fe1cae,eletrodomesticos,55,362,2,150,27,13,17
30715b45872148dd5322eb2989228a43,cama_mesa_banho,51,290,1,6050,40,32,40
1697727d6c82c23c7149c6c773683d2c,esporte_lazer,37,264,2,2600,28,28,20
0c5193db708519e6b812ac8474898ffa,beleza_saude,60,621,2,363,16,4,11
a5db7a80a8d9c9d49050360fceb6ffd4,papelaria,47,84,1,300,28,16,28
3976c6466748442470251341eb6f92a3,pet_shop,33,791,6,19150,28,90,42
65c61dcb0156cdde1a197f99b91488e2,informatica_acessorios,58,274,4,500,30,8,30
09cd1c07b1920158011ed5247fa5a65b,relogios_presentes,56,621,3,500,19,9,15
71b3b750619385c825054d16cd9584d0,moveis_decoracao,37,478,4,4450,34,6,28
facd7264a689baabdce2373c4feb2dca,eletronicos,60,1005,1,100,16,6,16
2c8e38b2b220b65a306d88444defb4fd,construcao_ferramentas_ferramentas,53,462,3,200,16,16,16
ba230fc7bcaa2f503c46d73098caeb66,eletrodomesticos_2,58,722,1,18250,45,95,25
8ae935cab2de3f74f4960de6ee604f90,utilidades_domesticas,44,396,1,350,25,15,25
8296481ad888f93f5dafcd25d65b09b8,cool_stuff,42,1022,2,1050,27,22,39
588531f8ec37e7d5ff5b7b22ea0488f8,pcs,55,3611,4,2750,16,31,39
0da9ffd92214425d880de3f94e74ce39,construcao_ferramentas_construcao,33,449,3,10900,39,12,42
36fc6e3cc37a14037506dde26d4e8655,eletronicos,32,460,1,100,25,7,16
47ed478ee7b2696c2c49229fcad56e98,perfumaria,55,556,7,1800,26,26,35
40e8b425d1a26e2d9cb77363523e05ce,artigos_de_natal,38,1324,1,4500,50,8,45
7934d547a892c625b8f469a2242961c3,informatica_acessorios,37,587,3,500,19,5,12
a564f50791e1677ddf2801fe1e8365c8,telefonia,52,911,1,480,18,17,19
d5dceef582538ae853072860d4bff29e,brinquedos,47,1205,1,600,25,13,20
6daadc7e6029cf01762f941e488caa1b,brinquedos,44,1384,5,6794,38,24,50
77115ce07da135cd94ffef9ac16bb1b5,telefonia,34,530,1,90,19,3,11
7b0319f86ca302954787a58d2b3831da,perfumaria,56,1140,2,200,16,16,11
dedd57098474e57405e828a077012e46,esporte_lazer,58,1740,5,1550,40,20,20
927019d88409196f97d1fd56daaeecc1,beleza_saude,48,455,1,475,18,16,14
d322eb25f02924adba73e58dbc36b29c,relogios_presentes,34,494,1,300,18,9,14
91b08d34d0ba4db44da2dc382867ba49,telefonia,47,137,2,100,16,4,11
f175811ea0e0a865f56125dfbb04a8a6,cool_stuff,46,882,1,1050,42,25,15
b30d7b0adcdc4a117f455472548155ec,eletrodomesticos,60,1014,4,150,30,10,15
6413f7a28e149a324c4a914000399fb2,cool_stuff,53,629,1,975,37,31,17
48b84ebeb242a7c1b410848b79d4f22b,automotivo,53,270,1,6250,55,35,30
56b83ac081e4e6ea5f87323b4e46e85c,cama_mesa_banho,47,1343,1,1100,45,8,35
1a96bfd3ef9221f2775d1eccd98a7f17,construcao_ferramentas_construcao,57,422,4,200,42,12,12
16c7b8541faaca79fa6cf9e5bc9c1622,moveis_decoracao,58,2071,1,1830,69,11,11
d249f9dc99c68bbd2e4301672e0f97c5,moveis_decoracao,56,314,1,700,40,15,40
913580fde3e72c3b3e4ce0b79963bee6,telefonia_fixa,53,318,4,100,16,5,13
7c24503a64637f3ab756ed1b44826747,brinquedos,44,302,2,247,18,12,14
0a57f7d2c983bcf8188589a5fea4a8da,relogios_presentes,33,932,1,396,18,11,14
288dbc06591742c5d7fe90fbfb08943e,moveis_decoracao,55,1130,1,3450,43,18,22
7d854ab97c64ef9df2bbfaf332765786,cool_stuff,44,598,4,4100,89,4,42
c989db5e9fa3ee241a62cf92a4a27a4b,relogios_presentes,49,571,2,200,20,7,15
c94d19d021d4a8fbae5a45f904aeea90,moveis_sala,34,612,4,9750,27,15,92
0cd6e5162c88ac37f5d1aee2922c51cb,cama_mesa_banho,54,1076,1,400,33,3,23
657247f6f60543b93e3cc708a8e6329c,malas_acessorios,53,526,2,18050,75,20,50
a7c73814e6894bc049f7aac7d37f7175,telefonia,54,883,4,300,16,4,20
fb32a0ce23fd67b9db45a4fbd9dde211,esporte_lazer,35,631,3,1900,50,15,50
d58020f0dc3b18e41728f846f5072a6c,telefonia,58,678,3,150,17,8,14
62644f19deb898e43ebdcd29ff3d9361,cool_stuff,60,594,1,900,28,20,20
159ec57903b1ef5807cc73ebf66d12c6,automotivo,48,1639,1,100,20,20,20
bac454a7993cf166c5bcfddba6462a02,utilidades_domesticas,28,89,2,10300,40,40,20
724e311fce23cd5509319b1fd68e5622,livros_importados,59,195,1,800,30,2,21
ead72457c58dcea14f94c2223c684716,esporte_lazer,51,2050,1,50,20,16,12
1dec4c88c685d5a07bf01dcb0f8bf9f8,automotivo,44,982,3,17600,49,49,23
bffdb7d6bdb994823039ac983d6d30ec,pet_shop,31,621,1,144,18,12,16
2078312a2dcf1fcd8a38eabcf5dd033a,moveis_decoracao,54,1045,3,400,50,3,25
9f1c3e71d56894398a42b050b07f1baa,cool_stuff,25,176,1,163,17,11,13
b77ae16cc8f67cd1c0ec781d5bf4da2b,cool_stuff,60,594,1,2050,42,25,15
45fc964dc03d16147f82dbe844e2cdf1,moveis_decoracao,19,262,1,19575,38,44,38
62c3fd5a2232fc1adb5a4f7fb863341c,construcao_ferramentas_construcao,57,641,1,1125,38,35,38
9357e1687bcaab3890093cb4ae50ed79,ferramentas_jardim,53,760,2,1129,33,18,18
2a49ec12c4a8acae6944c72a19359a5e,automotivo,57,269,2,350,25,25,25
678f2ac714d00eef5ccc48a9b25b2fef,beleza_saude,35,751,1,200,16,11,11
06abf4be826ed1d548e8a22a3d75d912,beleza_saude,59,1811,6,5250,56,17,40
5d7c23067ed3fc8c6e699b9373d5890b,fashion_bolsas_e_acessorios,54,151,3,250,16,2,20
167b4b8c4bd0c401bea62f5e050d70a4,informatica_acessorios,55,209,1,517,39,11,13
331a9e69c95aad991177b0f1ef85a261,beleza_saude,39,460,3,800,25,6,16
1a7d1ce0dddfef9f6f2ed280798fd9bb,consoles_games,47,1373,4,200,18,2,11
230ce9f6bbf76fd85d941adb9213b018,brinquedos,52,2984,10,2000,75,35,13
28e1646763656b0a621cf2b65c118da9,esporte_lazer,55,508,5,1250,21,15,18
08bcc2d85da3a9c0e2ac1cc28b67418d,livros_tecnicos,38,3543,1,350,23,2,16
ae7d8348fbef50928a680454fffbca00,esporte_lazer,30,682,2,304,27,17,27
e5f20b4eb944eaae0a13bed3187201d3,construcao_ferramentas_ferramentas,42,336,2,893,18,14,13
65a487289033740a0a896d72a6f2a1e1,brinquedos,42,69,3,700,39,30,29
e2b9252181ddde232e0bfb68df262610,beleza_saude,61,1337,1,1600,27,10,19
88794547776aa78fdd4b28bfd90c6469,informatica_acessorios,58,1852,1,300,16,10,11
1bfb290d7273a442c874dbe74b4abae6,moveis_escritorio,19,883,1,10075,55,64,26
17ad136b7421ea8690fded631b651158,relogios_presentes,60,112,2,250,16,2,20
992197904e1d4f0bf3994652373188e4,alimentos_bebidas,29,3758,1,1100,24,21,16
78f29023586e374cdc3773ce0af6bd2c,construcao_ferramentas_construcao,46,1148,1,2100,16,29,36
908c23dd2b637d8ff1a4e593a5b249ee,informatica_acessorios,32,711,1,150,16,14,12
06c6e01186af8b98ee1fc9e01f9471e9,informatica_acessorios,53,144,2,200,25,5,15
adda822b6a549cd98b20e557b88d230d,alimentos_bebidas,56,757,4,8800,35,30,27
c415aad99ee06e0fe8a58c09d3598ef7,beleza_saude,54,1842,3,2267,22,13,18
02a99f266fc960423c1186ecbd627804,esporte_lazer,39,720,4,300,22,14,18
6a31191d5ac5852b0478f6e245ac5b02,utilidades_domesticas,51,948,2,1250,28,21,29
2ef36e1cae01b86d0ff0a2f50ff2bd53,moveis_decoracao,40,899,2,4100,30,35,30
3eb2d78dda82bc83c9b047fbba954dbe,esporte_lazer,51,573,1,500,20,7,14
e7be446dd7fa8f165244b63de1b85802,alimentos_bebidas,23,279,1,1150,18,18,18
da6f9d8ce4950ad572b7b4fe7d7e6c90,beleza_saude,46,2184,3,275,21,3,15
0bf49628a5637192ddbad12be4c921ee,papelaria,49,480,2,1900,20,10,11
4bb4fb9c85785b75ab4f6559900c7ca1,telefonia,49,394,2,150,19,4,20
d291c64bd499a6f147bffd4f5328b7aa,utilidades_domesticas,24,741,5,250,15,17,21
0e5955fbbb16c3f92127ac470386ea88,informatica_acessorios,21,173,1,1217,21,15,11
1b8ee158f59c098470fad33f39660964,moveis_sala,32,327,2,6200,55,14,47
34bf36c866a9166fa14dda71be4fb95c,utilidades_domesticas,49,345,1,2750,30,20,30
06ef35250cfb02d1c3d193890b63dc8f,moveis_cozinha_area_de_servico_jantar_e_jardim,35,355,1,2800,33,20,15
a76d6212f99d1253fb7bcfe02ce87d8a,eletronicos,32,376,1,200,25,7,16
d017a2151d543a9885604dc62a3d9dcc,fashion_bolsas_e_acessorios,59,93,7,250,16,2,11
a703f5ade6e4fae527357132230ea778,beleza_saude,57,1271,5,225,45,10,14
